timestamp,thread,type,activity,pid,ttl,raw_message,process,subsystem,tags,message
2026-06-22 19:00:50.890324+00:00,0x17b5cf4,Default,0x226a62d,94113,0,BiomeAgent: (IntelligencePlatformCore) [com.apple.intelligenceplatform:orchestration] ViewUpdate: Finished update job for live,BiomeAgent,['IntelligencePlatformCore'],['com.apple.intelligenceplatform:orchestration'],ViewUpdate: Finished update job for live
2026-06-22 19:00:50.890428+00:00,0x17b5cf4,Default,0x226a62d,94113,0,"BiomeAgent: (IntelligencePlatformCore) [com.apple.intelligenceplatform:orchestration] ViewUpdate: Beginning update job for live [runMode: update, checkSLA: true]",BiomeAgent,['IntelligencePlatformCore'],"['com.apple.intelligenceplatform:orchestration', 'runMode: update, checkSLA: true']",ViewUpdate: Beginning update job for live
2026-06-22 19:00:50.890430+00:00,0x17b5cf4,Default,0x226a62d,94113,0,BiomeAgent: (IntelligencePlatformCore) [com.apple.intelligenceplatform:views] ViewUpdate: Starting schedule run <private>,BiomeAgent,['IntelligencePlatformCore'],['com.apple.intelligenceplatform:views'],ViewUpdate: Starting schedule run <private>
2026-06-22 19:00:50.890507+00:00,0x17b5cf4,Default,0x226a62d,94113,0,BiomeAgent: (IntelligencePlatformCore) [com.apple.intelligenceplatform:views] ViewUpdate: Initially have 0 views that may need updating,BiomeAgent,['IntelligencePlatformCore'],['com.apple.intelligenceplatform:views'],ViewUpdate: Initially have 0 views that may need updating
2026-06-22 19:00:50.890644+00:00,0x17b5cf4,Default,0x226a62d,94113,0,BiomeAgent: (IntelligencePlatformCore) [com.apple.intelligenceplatform:orchestration] ViewUpdate: Finished update job for live,BiomeAgent,['IntelligencePlatformCore'],['com.apple.intelligenceplatform:orchestration'],ViewUpdate: Finished update job for live
2026-06-22 19:00:50.894023+00:00,0x17b5ebc,Default,0x0,602,0,UserEventAgent: (com.apple.cts) [com.apple.xpc.activity:Activities] Registered: com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive (0x82afbcf00),UserEventAgent,"['com.apple.cts', '0x82afbcf00']",['com.apple.xpc.activity:Activities'],Registered: com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive
2026-06-22 19:00:50.896467+00:00,0x17b5b84,Default,0x0,396,8,dasd: [com.apple.duetactivityscheduler:lifecycle] Submit activity: <private> in group: <private> with capacity: 1,dasd,[],['com.apple.duetactivityscheduler:lifecycle'],Submit activity: <private> in group: <private> with capacity: 1
2026-06-22 19:00:50.897028+00:00,0x17b5b84,Default,0x0,396,8,dasd: [com.apple.duetactivityscheduler:default] Submitted: 501:com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive:2C325E at priority 5 with interval 60 (Mon Jun 22 20:00:26 2026 - Mon Jun 22 20:02:26 2026),dasd,['Mon Jun 22 20:00:26 2026 - Mon Jun 22 20:02:26 2026'],['com.apple.duetactivityscheduler:default'],Submitted: 501:com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive:2C325E at priority 5 with interval 60
2026-06-22 19:00:50.897638+00:00,0x17b5d44,Default,0x0,396,8,dasd: [com.apple.duetactivityscheduler:scoring] <private>: Optimal Score 0.6272 at <private> (Valid Until: <private>),dasd,['Valid Until: <private>'],['com.apple.duetactivityscheduler:scoring'],<private>: Optimal Score 0.6272 at <private>
2026-06-22 19:00:50.898027+00:00,0x17b5d44,Default,0x0,396,8,"dasd: [com.apple.duetactivityscheduler:scoring] 501:com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive:2C325E, Decision: CP Score: 0.813951}",dasd,[],['com.apple.duetactivityscheduler:scoring'],"501:com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive:2C325E, Decision: CP Score: 0.813951}"
2026-06-22 19:00:50.898048+00:00,0x17b5d44,Default,0x0,396,8,"dasd: [com.apple.duetactivityscheduler:scoring] '501:com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive:2C325E' CurrentScore: 0.813951, ThresholdScore: 0.603709 DecisionToRun:1",dasd,[],['com.apple.duetactivityscheduler:scoring'],"'501:com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive:2C325E' CurrentScore: 0.813951, ThresholdScore: 0.603709 DecisionToRun:1"
2026-06-22 19:00:50.898073+00:00,0x17b5d44,Default,0x0,396,8,dasd: [com.apple.duetactivityscheduler:default] Running <private> immediately on submission,dasd,[],['com.apple.duetactivityscheduler:default'],Running <private> immediately on submission
2026-06-22 19:00:50.898286+00:00,0x17b5d44,Default,0x0,396,8,dasd: [com.apple.duetactivityscheduler:lifecycle(activityGroup)] With <private> ...Tasks pre-running in group [<private>] are 1!,dasd,['activityGroup'],"['com.apple.duetactivityscheduler:lifecycle', '<private>']",With <private> ...Tasks pre-running in group  are 1!
2026-06-22 19:00:50.898299+00:00,0x17b5d44,Default,0x0,396,8,dasd: [com.apple.duetactivityscheduler:lifecycle] Running activities : <private>,dasd,[],['com.apple.duetactivityscheduler:lifecycle'],Running activities : <private>
2026-06-22 19:00:50.899302+00:00,0x17b5dad,Default,0x0,602,8,UserEventAgent: (DuetActivityScheduler) [com.apple.duetactivityscheduler:client] REQUESTING START: 501:com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive:2C325E,UserEventAgent,['DuetActivityScheduler'],['com.apple.duetactivityscheduler:client'],REQUESTING START: 501:com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive:2C325E
2026-06-22 19:00:50.917314+00:00,0xdfe,Default,0x0,418,0,"WindowServer: (FuseBoardServices) [com.apple.FuseBoard:SkyBridge] <private> updated window 16462 from ""visible"" to ""occluded"".",WindowServer,['FuseBoardServices'],['com.apple.FuseBoard:SkyBridge'],"<private> updated window 16462 from ""visible"" to ""occluded""."
2026-06-22 19:00:50.917327+00:00,0xdfe,Default,0x0,418,0,"WindowServer: (FuseBoardServices) [com.apple.FuseBoard:SkyBridge] <private> updated window 14622 from ""visible"" to ""occluded"".",WindowServer,['FuseBoardServices'],['com.apple.FuseBoard:SkyBridge'],"<private> updated window 14622 from ""visible"" to ""occluded""."
2026-06-22 19:00:50.917330+00:00,0xdfe,Default,0x0,418,0,"WindowServer: (FuseBoardServices) [com.apple.FuseBoard:SkyBridge] <private> overall window state is now ""occluded""",WindowServer,['FuseBoardServices'],['com.apple.FuseBoard:SkyBridge'],"<private> overall window state is now ""occluded"""
2026-06-22 19:00:50.917573+00:00,0x17b5d47,Activity,0x226a663,428,0,runningboardd: (RunningBoard) acquireAssertionWithDescriptor,runningboardd,['RunningBoard'],[],acquireAssertionWithDescriptor
2026-06-22 19:00:50.917729+00:00,0x17b5d47,Default,0x226a663,428,7,"runningboardd: (RunningBoard) [com.apple.runningboard:ttl] Acquiring assertion targeting [app<application.com.googlecode.iterm2.141849201.141849221(501)>:88596] from originator [osservice<com.apple.WindowServer(88)>:418] with description <RBSAssertionDescriptor| ""FUSBProcessWindowState: occluded"" ID:428-418-312720 target:88596 attributes:[ <RBSDomainAttribute| domain:""com.apple.fuseboard"" name:""Occluded"" sourceEnvironment:""(null)"">, <RBSAcquisitionCompletionAttribute| policy:AfterApplication> ]>",runningboardd,"['RunningBoard', '501', '88', 'null']","['com.apple.runningboard:ttl', 'app<application.com.googlecode.iterm2.141849201.141849221>:88596', 'osservice<com.apple.WindowServer>:418', ' <RBSDomainAttribute| domain:""com.apple.fuseboard"" name:""Occluded"" sourceEnvironment:"""">, <RBSAcquisitionCompletionAttribute| policy:AfterApplication> ']","Acquiring assertion targeting  from originator  with description <RBSAssertionDescriptor| ""FUSBProcessWindowState: occluded"" ID:428-418-312720 target:88596 attributes:>"
2026-06-22 19:00:50.917823+00:00,0x17b5d47,Default,0x226a663,428,7,runningboardd: (RunningBoard) [com.apple.runningboard:ttl] Assertion 428-418-312720 (target:[app<application.com.googlecode.iterm2.141849201.141849221(501)>:88596]) will be created as active,runningboardd,"['RunningBoard', 'target:[app<application.com.googlecode.iterm2.141849201.141849221(501']",['com.apple.runningboard:ttl'],Assertion 428-418-312720 >:88596]) will be created as active
2026-06-22 19:00:50.917919+00:00,0x17b5d47,Activity,0x226a664,428,0,runningboardd: (RunningBoard) state update,runningboardd,['RunningBoard'],[],state update
2026-06-22 19:00:50.918205+00:00,0x17b5d26,Default,0x226a663,428,0,runningboardd: (RunningBoard) [com.apple.runningboard:process] [app<application.com.googlecode.iterm2.141849201.141849221(501)>:88596] Ignoring jetsam update because this process is not memory-managed,runningboardd,"['RunningBoard', '501']","['com.apple.runningboard:process', 'app<application.com.googlecode.iterm2.141849201.141849221>:88596']",Ignoring jetsam update because this process is not memory-managed
2026-06-22 19:00:50.918206+00:00,0x17b5d26,Default,0x226a663,428,0,runningboardd: (RunningBoard) [com.apple.runningboard:process] [app<application.com.googlecode.iterm2.141849201.141849221(501)>:88596] Ignoring suspend because this process is not lifecycle managed,runningboardd,"['RunningBoard', '501']","['com.apple.runningboard:process', 'app<application.com.googlecode.iterm2.141849201.141849221>:88596']",Ignoring suspend because this process is not lifecycle managed
2026-06-22 19:00:50.918207+00:00,0x17b5d26,Default,0x226a663,428,0,runningboardd: (RunningBoard) [com.apple.runningboard:process] [app<application.com.googlecode.iterm2.141849201.141849221(501)>:88596] Ignoring GPU update because this process is not GPU managed,runningboardd,"['RunningBoard', '501']","['com.apple.runningboard:process', 'app<application.com.googlecode.iterm2.141849201.141849221>:88596']",Ignoring GPU update because this process is not GPU managed
2026-06-22 19:00:50.918208+00:00,0x17b5d26,Default,0x226a663,428,0,runningboardd: (RunningBoard) [com.apple.runningboard:process] [app<application.com.googlecode.iterm2.141849201.141849221(501)>:88596] Ignoring memory limit update because this process is not memory-managed,runningboardd,"['RunningBoard', '501']","['com.apple.runningboard:process', 'app<application.com.googlecode.iterm2.141849201.141849221>:88596']",Ignoring memory limit update because this process is not memory-managed
2026-06-22 19:00:50.918434+00:00,0x17b5e96,Default,0x226a663,428,0,runningboardd: (RunningBoard) [com.apple.runningboard:monitor] Calculated state for app<application.com.googlecode.iterm2.141849201.141849221(501)>: running-active (role: UserInteractiveFocal) (endowments: <private>),runningboardd,"['RunningBoard', '501', 'role: UserInteractiveFocal', 'endowments: <private>']",['com.apple.runningboard:monitor'],Calculated state for app<application.com.googlecode.iterm2.141849201.141849221>: running-active
2026-06-22 19:00:50.918524+00:00,0x17b5d47,Default,0x226a663,428,0,runningboardd: (RunningBoard) [com.apple.runningboard:connection] Inheritance changeset: <RBSInheritanceChangeSet| gained:{( <RBSInheritance| environment:(none) name:com.apple.frontboard.visibility origID:428-418-312720 0> )} lost:{( )}>,runningboardd,"['RunningBoard', ' <RBSInheritance| environment:(none', ' ']",['com.apple.runningboard:connection'],Inheritance changeset: <RBSInheritanceChangeSet| gained:{ name:com.apple.frontboard.visibility origID:428-418-312720 0> )} lost:{}>
2026-06-22 19:00:50.918609+00:00,0x17b5cef,Activity,0x226a651,88596,0,iTerm2: (RunningBoardServices) didChangeInheritances,iTerm2,['RunningBoardServices'],[],didChangeInheritances
2026-06-22 19:00:50.918670+00:00,0x17b5d47,Activity,0x226a665,428,0,runningboardd: (RunningBoard) invalidateAssertionWithIdentifier,runningboardd,['RunningBoard'],[],invalidateAssertionWithIdentifier
2026-06-22 19:00:50.918679+00:00,0x17b5d47,Default,0x226a665,428,7,runningboardd: (RunningBoard) [com.apple.runningboard:ttl] Invalidating assertion 428-418-312716 (target:[app<application.com.googlecode.iterm2.141849201.141849221(501)>:88596]) from originator [osservice<com.apple.WindowServer(88)>:418],runningboardd,"['RunningBoard', 'target:[app<application.com.googlecode.iterm2.141849201.141849221(501', '88']","['com.apple.runningboard:ttl', 'osservice<com.apple.WindowServer>:418']",Invalidating assertion 428-418-312716 >:88596]) from originator
2026-06-22 19:00:50.918904+00:00,0x17b5d4b,Activity,0x226a4ec,690,0,gamepolicyd: (RunningBoardServices) observedProcessStatesDidChange,gamepolicyd,['RunningBoardServices'],[],observedProcessStatesDidChange
2026-06-22 19:00:50.918983+00:00,0x17b5d4b,Default,0x226a4ec,690,0,"gamepolicyd: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 88596 (app<application.com.googlecode.iterm2.141849201.141849221(501)>, running-active-NotVisible",gamepolicyd,"['RunningBoardServices', 'app<application.com.googlecode.iterm2.141849201.141849221(501']",['com.apple.runningboard:monitor'],"Received state update for 88596 >, running-active-NotVisible"
2026-06-22 19:00:50.952405+00:00,0x17b5d47,Activity,0x226a666,428,0,runningboardd: (RunningBoard) state update,runningboardd,['RunningBoard'],[],state update
2026-06-22 19:00:50.952637+00:00,0x17b5d47,Activity,0x226a667,428,0,runningboardd: (RunningBoard) state notification,runningboardd,['RunningBoard'],[],state notification
2026-06-22 19:00:50.952883+00:00,0x17b5e96,Default,0x226a667,428,0,runningboardd: (RunningBoard) [com.apple.runningboard:process] [app<application.com.googlecode.iterm2.141849201.141849221(501)>:88596] Ignoring jetsam update because this process is not memory-managed,runningboardd,"['RunningBoard', '501']","['com.apple.runningboard:process', 'app<application.com.googlecode.iterm2.141849201.141849221>:88596']",Ignoring jetsam update because this process is not memory-managed
2026-06-22 19:00:50.952884+00:00,0x17b5e96,Default,0x226a667,428,0,runningboardd: (RunningBoard) [com.apple.runningboard:process] [app<application.com.googlecode.iterm2.141849201.141849221(501)>:88596] Ignoring suspend because this process is not lifecycle managed,runningboardd,"['RunningBoard', '501']","['com.apple.runningboard:process', 'app<application.com.googlecode.iterm2.141849201.141849221>:88596']",Ignoring suspend because this process is not lifecycle managed
2026-06-22 19:00:50.952912+00:00,0x17b5e96,Default,0x226a667,428,7,runningboardd: (RunningBoard) [com.apple.runningboard:ttl] [app<application.com.googlecode.iterm2.141849201.141849221(501)>:88596] Set darwin role to: UserInteractiveNonFocal,runningboardd,"['RunningBoard', '501']","['com.apple.runningboard:ttl', 'app<application.com.googlecode.iterm2.141849201.141849221>:88596']",Set darwin role to: UserInteractiveNonFocal
2026-06-22 19:00:50.952913+00:00,0x17b5e96,Default,0x226a667,428,0,runningboardd: (RunningBoard) [com.apple.runningboard:process] [app<application.com.googlecode.iterm2.141849201.141849221(501)>:88596] Ignoring GPU update because this process is not GPU managed,runningboardd,"['RunningBoard', '501']","['com.apple.runningboard:process', 'app<application.com.googlecode.iterm2.141849201.141849221>:88596']",Ignoring GPU update because this process is not GPU managed
2026-06-22 19:00:50.952914+00:00,0x17b5e96,Default,0x226a667,428,0,runningboardd: (RunningBoard) [com.apple.runningboard:process] [app<application.com.googlecode.iterm2.141849201.141849221(501)>:88596] Ignoring memory limit update because this process is not memory-managed,runningboardd,"['RunningBoard', '501']","['com.apple.runningboard:process', 'app<application.com.googlecode.iterm2.141849201.141849221>:88596']",Ignoring memory limit update because this process is not memory-managed
2026-06-22 19:00:50.952957+00:00,0x17b5d47,Default,0x226a667,428,0,"runningboardd: (RunningBoard) [com.apple.runningboard:connection] Inheritance changeset: <RBSInheritanceChangeSet| gained:{( )} lost:{( <RBSInheritance| environment:(none) name:com.apple.frontboard.visibility origID:428-418-312714 0>, <RBSInheritance| environment:(none) name:com.apple.launchservices.userfacing origID:428-387-312712 0>, <RBSInheritance| environment:(none) name:com.apple.launchservices.userfacing origID:428-387-312712 0>, <RBSInheritance| environment:(none) name:com.apple.frontboard.visibility origID:428-418-312716 0> )}>",runningboardd,"['RunningBoard', ' ', ' <RBSInheritance| environment:(none', 'none', 'none', 'none']",['com.apple.runningboard:connection'],"Inheritance changeset: <RBSInheritanceChangeSet| gained:{} lost:{ name:com.apple.frontboard.visibility origID:428-418-312714 0>, <RBSInheritance| environment: name:com.apple.launchservices.userfacing origID:428-387-312712 0>, <RBSInheritance| environment: name:com.apple.launchservices.userfacing origID:428-387-312712 0>, <RBSInheritance| environment: name:com.apple.frontboard.visibility origID:428-418-312716 0> )}>"
2026-06-22 19:00:50.953095+00:00,0x17b5cef,Activity,0x226a652,88596,0,iTerm2: (RunningBoardServices) didChangeInheritances,iTerm2,['RunningBoardServices'],[],didChangeInheritances
2026-06-22 19:00:50.953125+00:00,0x17b5d26,Default,0x226a667,428,0,runningboardd: (RunningBoard) [com.apple.runningboard:monitor] Calculated state for app<application.com.googlecode.iterm2.141849201.141849221(501)>: running-active (role: UserInteractiveNonFocal) (endowments: <private>),runningboardd,"['RunningBoard', '501', 'role: UserInteractiveNonFocal', 'endowments: <private>']",['com.apple.runningboard:monitor'],Calculated state for app<application.com.googlecode.iterm2.141849201.141849221>: running-active
2026-06-22 19:00:50.953350+00:00,0x17b5e97,Activity,0x226a4ed,690,0,gamepolicyd: (RunningBoardServices) observedProcessStatesDidChange,gamepolicyd,['RunningBoardServices'],[],observedProcessStatesDidChange
2026-06-22 19:00:50.953407+00:00,0x17b5e97,Default,0x226a4ed,690,0,"gamepolicyd: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 88596 (app<application.com.googlecode.iterm2.141849201.141849221(501)>, running-active-NotVisible",gamepolicyd,"['RunningBoardServices', 'app<application.com.googlecode.iterm2.141849201.141849221(501']",['com.apple.runningboard:monitor'],"Received state update for 88596 >, running-active-NotVisible"
2026-06-22 19:00:50.971345+00:00,0x1725c89,Default,0x0,88596,0,iTerm2: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges],iTerm2,['AppKit'],"['com.apple.AppKit:StateRestoration', 'NSPersistentUIManager flushAllChanges']",-
2026-06-22 19:00:50.971436+00:00,0x1725c89,Default,0x0,88596,0,iTerm2: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges] finishing enqueued operations,iTerm2,['AppKit'],"['com.apple.AppKit:StateRestoration', 'NSPersistentUIManager flushAllChanges']",- finishing enqueued operations
2026-06-22 19:00:50.971459+00:00,0x17b5cf0,Default,0x0,88596,0,iTerm2: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]_block_invoke asyncing to main queue,iTerm2,['AppKit'],"['com.apple.AppKit:StateRestoration', 'NSPersistentUIManager flushAllChanges']",-_block_invoke asyncing to main queue
2026-06-22 19:00:50.971470+00:00,0x17b5cf0,Default,0x0,88596,0,iTerm2: (AppKit) [com.apple.AppKit:StateRestoration] -[NSPersistentUIManager flushAllChanges]_block_invoke writing records,iTerm2,['AppKit'],"['com.apple.AppKit:StateRestoration', 'NSPersistentUIManager flushAllChanges']",-_block_invoke writing records
2026-06-22 19:00:50.992583+00:00,0x17b5d1a,Activity,0x226a5df,6701,0,Electron: (CoreSpotlight) end-index-batch,Electron,['CoreSpotlight'],[],end-index-batch
2026-06-22 19:00:50.992916+00:00,0x17b5d1a,Activity,0x226a6a0,6701,0,Electron: (CoreSpotlight) index-items,Electron,['CoreSpotlight'],[],index-items
2026-06-22 19:00:50.998551+00:00,0x17b5dad,Default,0x0,602,0,UserEventAgent: (com.apple.cts) [com.apple.xpc.activity:Activities] Initiating: com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive (0x82afbcf00),UserEventAgent,"['com.apple.cts', '0x82afbcf00']",['com.apple.xpc.activity:Activities'],Initiating: com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive
2026-06-22 19:00:50.998574+00:00,0x17b5dad,Default,0x0,602,0,UserEventAgent: (libxpc.dylib) [com.apple.xpc:connection] [0x82afbed00] activating connection: mach=false listener=true peer=false name=(anonymous),UserEventAgent,"['libxpc.dylib', 'anonymous']","['com.apple.xpc:connection', '0x82afbed00']",activating connection: mach=false listener=true peer=false name=
2026-06-22 19:00:50.998587+00:00,0x17b5dad,Default,0x0,602,0,UserEventAgent: (libxpc.dylib) [com.apple.xpc:connection] [0x82afbed00] Connection returned listener port: 0x5928f,UserEventAgent,['libxpc.dylib'],"['com.apple.xpc:connection', '0x82afbed00']",Connection returned listener port: 0x5928f
2026-06-22 19:00:50.998648+00:00,0x17b5d44,Default,0x0,396,8,dasd: [com.apple.duetactivityscheduler:lifecycle] CANCELED: 501:com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive:B6D91D at priority 5,dasd,[],['com.apple.duetactivityscheduler:lifecycle'],CANCELED: 501:com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive:B6D91D at priority 5
2026-06-22 19:00:50.998761+00:00,0x17b5dad,Default,0x0,602,0,UserEventAgent: (libxpc.dylib) [com.apple.xpc:connection] [0x82afbe440] activating connection: name=com.apple.xpc.activity publishToken=43203,UserEventAgent,['libxpc.dylib'],"['com.apple.xpc:connection', '0x82afbe440']",activating connection: name=com.apple.xpc.activity publishToken=43203
2026-06-22 19:00:50.999242+00:00,0x17b5ea6,Default,0x0,94113,0,BiomeAgent: (libxpc.dylib) [com.apple.xpc:connection] [0xbad332b80] activating connection: mach=false listener=false peer=true name=com.apple.xpc.activity.peer[602].0xbad332b80,BiomeAgent,['libxpc.dylib'],"['com.apple.xpc:connection', '0xbad332b80', '602']",activating connection: mach=false listener=false peer=true name=com.apple.xpc.activity.peer.0xbad332b80
2026-06-22 19:00:50.999336+00:00,0x17b5d44,Default,0x0,396,0,dasd: [com.apple.DuetActivityScheduler:ProgressReportingMonitor] [<private>] Ending progress monitoring,dasd,[],"['com.apple.DuetActivityScheduler:ProgressReportingMonitor', '<private>']",Ending progress monitoring
2026-06-22 19:00:50.999371+00:00,0x17b5cf4,Default,0x0,94113,0,"BiomeAgent: (libxpc.dylib) [com.apple.xpc.activity:Client] _xpc_activity_dispatch: beginning dispatch, activity name com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive, seqno 4376",BiomeAgent,['libxpc.dylib'],['com.apple.xpc.activity:Client'],"_xpc_activity_dispatch: beginning dispatch, activity name com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive, seqno 4376"
2026-06-22 19:00:50.999376+00:00,0x17b5cf4,Default,0x0,94113,0,BiomeAgent: (libxpc.dylib) [com.apple.xpc.activity:Client] _xpc_activity_dispatch: com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive (0xbad074640): found an activity with matching seqno 4376,BiomeAgent,"['libxpc.dylib', '0xbad074640']",['com.apple.xpc.activity:Client'],_xpc_activity_dispatch: com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive : found an activity with matching seqno 4376
2026-06-22 19:00:50.999391+00:00,0x17b5cf4,Default,0x0,94113,0,BiomeAgent: (libxpc.dylib) [com.apple.xpc.activity:Client] _xpc_activity_begin_running: com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive (0xbad074640) seqno: 4376.,BiomeAgent,"['libxpc.dylib', '0xbad074640']",['com.apple.xpc.activity:Client'],_xpc_activity_begin_running: com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive  seqno: 4376.
2026-06-22 19:00:50.999424+00:00,0x17b5cf4,Default,0x0,94113,0,"BiomeAgent: (libxpc.dylib) [com.apple.xpc.activity:Client] _xpc_activity_dispatch: lower half, activity name com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive (0xbad074640), seqno from top half was 4376",BiomeAgent,"['libxpc.dylib', '0xbad074640']",['com.apple.xpc.activity:Client'],"_xpc_activity_dispatch: lower half, activity name com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive , seqno from top half was 4376"
2026-06-22 19:00:50.999427+00:00,0x17b5cf4,Default,0x0,94113,0,BiomeAgent: (libxpc.dylib) [com.apple.xpc:connection] [0xbad08b5c0] Connection returned listener port: 0xffffffff,BiomeAgent,['libxpc.dylib'],"['com.apple.xpc:connection', '0xbad08b5c0']",Connection returned listener port: 0xffffffff
2026-06-22 19:00:50.999441+00:00,0x17b5cf4,Default,0x0,94113,0,BiomeAgent: (libxpc.dylib) [com.apple.xpc:connection] [0xbad08b5c0] activating connection: mach=false listener=false peer=false name=(anonymous),BiomeAgent,"['libxpc.dylib', 'anonymous']","['com.apple.xpc:connection', '0xbad08b5c0']",activating connection: mach=false listener=false peer=false name=
2026-06-22 19:00:50.999452+00:00,0x17b5cf4,Default,0x0,94113,0,"BiomeAgent: (libxpc.dylib) [com.apple.xpc.activity:Client] _xpc_activity_dispatch: created connection 0xbad08b5c0 for activity name com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive (0xbad074640), seqno 4376",BiomeAgent,"['libxpc.dylib', '0xbad074640']",['com.apple.xpc.activity:Client'],"_xpc_activity_dispatch: created connection 0xbad08b5c0 for activity name com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive , seqno 4376"
2026-06-22 19:00:50.999463+00:00,0x17b5cf4,Default,0x0,94113,0,"BiomeAgent: (libxpc.dylib) [com.apple.xpc.activity:Client] _xpc_activity_set_state: com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive (0xbad074640), 2",BiomeAgent,"['libxpc.dylib', '0xbad074640']",['com.apple.xpc.activity:Client'],"_xpc_activity_set_state: com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive , 2"
2026-06-22 19:00:50.999468+00:00,0x17b5cf4,Default,0x0,94113,0,"BiomeAgent: (libxpc.dylib) [com.apple.xpc.activity:Client] _xpc_activity_set_state: send new state to CTS: com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive (0xbad074640), 2",BiomeAgent,"['libxpc.dylib', '0xbad074640']",['com.apple.xpc.activity:Client'],"_xpc_activity_set_state: send new state to CTS: com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive , 2"
2026-06-22 19:00:50.999576+00:00,0x17b5ebc,Default,0x0,602,0,UserEventAgent: (libxpc.dylib) [com.apple.xpc:connection] [0x82acf5200] activating connection: mach=false listener=false peer=true name=com.apple.xpc.anonymous.0x82afbed00.peer[94113].0x82acf5200,UserEventAgent,['libxpc.dylib'],"['com.apple.xpc:connection', '0x82acf5200', '94113']",activating connection: mach=false listener=false peer=true name=com.apple.xpc.anonymous.0x82afbed00.peer.0x82acf5200
2026-06-22 19:00:50.999667+00:00,0x17b5ebc,Default,0x0,602,0,UserEventAgent: (com.apple.cts) [com.apple.xpc.activity:Activities] Running (PID 94113): com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive (0x82afbcf00),UserEventAgent,"['com.apple.cts', 'PID 94113', '0x82afbcf00']",['com.apple.xpc.activity:Activities'],Running : com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive
2026-06-22 19:00:50.999691+00:00,0x17b5ebc,Default,0x0,602,8,UserEventAgent: (DuetActivityScheduler) [com.apple.duetactivityscheduler:client] STARTING: <private>,UserEventAgent,['DuetActivityScheduler'],['com.apple.duetactivityscheduler:client'],STARTING: <private>
2026-06-22 19:00:50.999913+00:00,0x17b5ea6,Default,0x0,94113,0,"BiomeAgent: (libxpc.dylib) [com.apple.xpc.activity:Client] _xpc_activity_set_state_from_cts: com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive (0xbad074640), set activity state to 2",BiomeAgent,"['libxpc.dylib', '0xbad074640']",['com.apple.xpc.activity:Client'],"_xpc_activity_set_state_from_cts: com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive , set activity state to 2"
2026-06-22 19:00:50.999917+00:00,0x17b5ea6,Default,0x0,94113,0,"BiomeAgent: (libxpc.dylib) [com.apple.xpc.activity:Client] __XPC_ACTIVITY_CALLING_HANDLER__: com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive (0xbad074640), current state 2, pending state 0",BiomeAgent,"['libxpc.dylib', '0xbad074640']",['com.apple.xpc.activity:Client'],"__XPC_ACTIVITY_CALLING_HANDLER__: com.apple.intelligenceplatform.IntelligencePlatformCore.ViewLive , current state 2, pending state 0"
2026-06-22 19:00:50.999942+00:00,0x17b5ea6,Default,0x0,94113,0,BiomeAgent: (IntelligencePlatformCore) [com.apple.intelligenceplatform:construction] ScheduledTask: <private>: is running,BiomeAgent,['IntelligencePlatformCore'],['com.apple.intelligenceplatform:construction'],ScheduledTask: <private>: is running
